z,theta_deg,n_distinct,pitch_um,span_um,counted_over_expected
80,96.0,0,nan,nan,nan
80,102.0,0,nan,nan,nan
80,108.0,0,nan,nan,nan
80,114.0,0,nan,nan,nan
80,120.0,0,nan,nan,nan
80,126.0,0,nan,nan,nan
80,132.0,0,nan,nan,nan
80,138.0,0,nan,nan,nan
80,144.0,0,nan,nan,nan
80,150.0,0,nan,nan,nan
80,156.0,4,112.32000000000001,2738.88,0.1575757575757576
80,162.0,14,285.12,19915.2,0.19760479041916168
80,168.0,6,241.92000000000002,17236.800000000003,0.08304498269896193
80,174.0,34,267.84000000000003,16200.000000000002,0.55299055613851
80,180.0,19,293.76,16329.6,0.33575883575883575
80,186.0,4,216.0,5313.6,0.15625
80,192.0,10,216.0,8778.24,0.24015369836695485
80,198.0,9,259.20000000000005,8467.2,0.26732673267326734
80,204.0,13,155.52,8700.480000000001,0.22829268292682928
80,210.0,10,250.56,8588.16,0.28347996089931576
80,216.0,12,216.0,6747.84,0.3722084367245658
80,222.0,10,220.32000000000002,6626.88,0.3217665615141956
80,228.0,10,164.16000000000003,5728.320000000001,0.27859237536656895
80,234.0,10,224.64000000000001,5952.96,0.36363636363636365
80,240.0,13,211.68,6013.4400000000005,0.44205412907702984
80,246.0,5,237.60000000000002,6030.72,0.18952446588559613
80,252.0,6,272.16,4648.320000000001,0.3318700614574188
80,258.0,3,250.56,5417.280000000001,0.1326219512195122
80,264.0,5,198.72000000000003,5123.52,0.18668831168831168
80,270.0,10,311.04,4985.280000000001,0.5872756933115824
80,276.0,6,341.28000000000003,5011.200000000001,0.38256658595641646
80,282.0,5,267.84000000000003,3464.6400000000003,0.3587962962962963
80,288.0,9,328.32000000000005,5002.56,0.5542949756888169
80,294.0,5,336.96000000000004,5132.160000000001,0.3080568720379147
80,300.0,8,272.16,5832.0,0.356687898089172
80,306.0,7,311.04,6341.76,0.32727272727272727
80,312.0,13,233.28000000000003,6436.8,0.45466321243523317
80,318.0,15,220.32000000000002,7655.040000000001,0.41963795940757
80,324.0,17,267.84000000000003,8501.76,0.5192118226600985
80,330.0,17,216.0,8985.6,0.39906103286384975
80,336.0,23,267.84000000000003,11664.0,0.5162925416364953
80,342.0,24,250.56,15439.68,0.3832599118942731
80,348.0,29,259.20000000000005,15638.400000000001,0.47282608695652173
80,354.0,24,207.36,14904.000000000002,0.3293310463121784
112,0.0,8,518.4000000000001,4985.280000000001,0.7535321821036106
112,6.0,7,384.48,4648.320000000001,0.534763948497854
112,12.0,5,345.6,5166.72,0.31347962382445144
112,18.0,9,181.44,4492.8,0.34935304990757854
112,24.0,7,181.44,4250.88,0.2865497076023392
112,30.0,10,172.8,4691.52,0.3552397868561279
112,36.0,4,289.44,3015.36,0.3503267973856209
112,42.0,4,164.16000000000003,1771.2,0.3392857142857143
112,48.0,1,561.6,1123.2,0.3333333333333333
112,54.0,1,nan,nan,nan
112,60.0,0,nan,nan,nan
112,66.0,2,216.0,1857.6000000000001,0.20833333333333334
112,72.0,2,233.28000000000003,1632.96,0.25
112,78.0,2,224.64000000000001,1494.72,0.26130653266331655
112,84.0,2,181.44,1632.96,0.2
112,90.0,2,332.64000000000004,1874.88,0.3013698630136986
112,96.0,2,224.64000000000001,1736.64,0.22907488986784144
112,102.0,3,194.4,1814.4,0.29032258064516125
112,108.0,4,116.64000000000001,1814.4,0.24161073825503354
112,114.0,3,388.8,1866.2400000000002,0.5172413793103449
112,120.0,3,168.48000000000002,1382.4,0.32590529247910865
112,126.0,3,138.24,1805.7600000000002,0.21333333333333335
112,132.0,3,190.08,1425.6000000000001,0.35294117647058826
112,138.0,3,466.56000000000006,933.1200000000001,1.0
112,144.0,3,362.88,1028.16,0.7826086956521738
112,150.0,4,302.40000000000003,1175.04,0.8187134502923976
112,156.0,1,241.92000000000002,483.84000000000003,0.3333333333333333
112,162.0,2,367.20000000000005,1261.44,0.4509283819628647
112,168.0,1,492.48,1598.4,0.23553719008264465
112,174.0,3,224.64000000000001,1944.0000000000002,0.3107569721115538
112,180.0,3,263.52000000000004,32901.12,0.023837436498632278
112,186.0,9,432.0,29427.84,0.13020833333333331
112,192.0,11,293.76,25790.4,0.12388208015899305
112,198.0,6,241.92000000000002,21254.4,0.067524115755627
112,204.0,8,328.32000000000005,12752.640000000001,0.20079260237780713
112,210.0,4,730.08,7447.68,0.35710512414157425
112,216.0,0,nan,nan,nan
112,222.0,0,nan,nan,nan
112,228.0,0,nan,nan,nan
112,234.0,0,nan,nan,nan
112,240.0,0,nan,nan,nan
112,246.0,0,nan,nan,nan
112,252.0,0,nan,nan,nan
112,258.0,0,nan,nan,nan
112,264.0,0,nan,nan,nan
112,270.0,0,nan,nan,nan
112,276.0,0,nan,nan,nan
112,282.0,0,nan,nan,nan
112,288.0,0,nan,nan,nan
112,294.0,0,nan,nan,nan
112,300.0,0,nan,nan,nan
112,306.0,0,nan,nan,nan
112,312.0,0,nan,nan,nan
112,318.0,0,nan,nan,nan
112,324.0,0,nan,nan,nan
112,330.0,0,nan,nan,nan
112,336.0,0,nan,nan,nan
112,342.0,0,nan,nan,nan
112,348.0,0,nan,nan,nan
112,354.0,3,254.88000000000002,2911.6800000000003,0.24147339699863574
144,0.0,8,302.40000000000003,3637.44,0.6140350877192983
144,6.0,20,358.56,4898.88,1.3640098603122432
144,12.0,8,855.36,3291.84,1.65
144,18.0,4,324.0,3620.1600000000003,0.32858707557502737
144,24.0,5,587.52,2998.0800000000004,0.819277108433735
144,30.0,7,233.28000000000003,4665.6,0.3333333333333333
144,36.0,4,224.64000000000001,2108.1600000000003,0.3851851851851852
144,42.0,3,233.28000000000003,1019.5200000000001,0.5586206896551724
144,48.0,0,nan,nan,nan
144,54.0,0,nan,nan,nan
144,60.0,0,nan,nan,nan
144,66.0,0,nan,nan,nan
144,72.0,0,nan,nan,nan
144,78.0,0,nan,nan,nan
144,84.0,0,nan,nan,nan
144,90.0,0,nan,nan,nan
144,96.0,0,nan,nan,nan
144,102.0,0,nan,nan,nan
144,108.0,0,nan,nan,nan
144,114.0,0,nan,nan,nan
144,120.0,0,nan,nan,nan
144,126.0,0,nan,nan,nan
144,132.0,0,nan,nan,nan
144,138.0,0,nan,nan,nan
144,144.0,0,nan,nan,nan
144,150.0,0,nan,nan,nan
144,156.0,0,nan,nan,nan
144,162.0,5,146.88,699.84,0.8673469387755102
144,168.0,4,794.8800000000001,1961.2800000000002,1.1536050156739812
144,174.0,4,535.6800000000001,2306.88,0.7537993920972644
144,180.0,13,177.12,32037.120000000003,0.07147646506638058
144,186.0,9,375.84000000000003,29410.56,0.1135605511240029
144,192.0,9,432.0,24589.440000000002,0.15538674033149172
144,198.0,12,190.08,14860.800000000001,0.1515499425947187
144,204.0,2,125.28,1537.92,0.15064935064935064
144,210.0,0,nan,nan,nan
144,216.0,0,nan,nan,nan
144,222.0,0,nan,nan,nan
144,228.0,0,nan,nan,nan
144,234.0,0,nan,nan,nan
144,240.0,0,nan,nan,nan
144,246.0,0,nan,nan,nan
144,252.0,0,nan,nan,nan
144,258.0,0,nan,nan,nan
144,264.0,0,nan,nan,nan
144,270.0,0,nan,nan,nan
144,276.0,0,nan,nan,nan
144,282.0,0,nan,nan,nan
144,288.0,0,nan,nan,nan
144,294.0,0,nan,nan,nan
144,300.0,0,nan,nan,nan
144,306.0,0,nan,nan,nan
144,312.0,0,nan,nan,nan
144,318.0,0,nan,nan,nan
144,324.0,0,nan,nan,nan
144,330.0,0,nan,nan,nan
144,336.0,0,nan,nan,nan
144,342.0,0,nan,nan,nan
144,348.0,0,nan,nan,nan
144,354.0,0,nan,nan,nan
176,0.0,7,803.5200000000001,3283.2000000000003,1.3763213530655392
176,6.0,10,341.28000000000003,3542.4,0.8787541713014461
176,12.0,15,319.68,5080.320000000001,0.888
176,18.0,5,414.72,3792.96,0.4928131416837782
176,24.0,7,181.44,5832.0,0.21120689655172412
176,30.0,4,319.68,6177.6,0.19680851063829788
176,36.0,1,216.0,898.5600000000001,0.19379844961240308
176,42.0,1,nan,nan,nan
176,48.0,1,nan,nan,nan
176,54.0,0,nan,nan,nan
176,60.0,0,nan,nan,nan
176,66.0,0,nan,nan,nan
176,72.0,0,nan,nan,nan
176,78.0,0,nan,nan,nan
176,84.0,0,nan,nan,nan
176,90.0,0,nan,nan,nan
176,96.0,0,nan,nan,nan
176,102.0,1,nan,nan,nan
176,108.0,2,nan,nan,nan
176,114.0,2,nan,nan,nan
176,120.0,2,280.8,561.6,0.6666666666666666
176,126.0,2,146.88,967.6800000000001,0.26356589147286824
176,132.0,3,246.24,1442.88,0.43734015345268545
176,138.0,3,293.76,1218.24,0.5828571428571429
176,144.0,3,216.0,1546.5600000000002,0.3676470588235294
176,150.0,2,328.32000000000005,1226.88,0.4222222222222223
176,156.0,2,207.36,1615.68,0.22748815165876773
176,162.0,2,233.28000000000003,1710.72,0.24000000000000005
176,168.0,3,241.92000000000002,1926.72,0.3346613545816733
176,174.0,3,172.8,1391.0400000000002,0.3314917127071823
176,180.0,6,509.76000000000005,31812.480000000003,0.0946271050521251
176,186.0,13,293.76,29825.280000000002,0.1267928858290304
176,192.0,12,159.84,26965.440000000002,0.07071189679885331
176,198.0,8,220.32000000000002,21409.920000000002,0.08148591971240264
176,204.0,12,190.08,16165.44,0.13946117274167988
176,210.0,6,371.52000000000004,11638.08,0.18561151079136692
176,216.0,0,nan,nan,nan
176,222.0,0,nan,nan,nan
176,228.0,0,nan,nan,nan
176,234.0,0,nan,nan,nan
176,240.0,0,nan,nan,nan
176,246.0,0,nan,nan,nan
176,252.0,0,nan,nan,nan
176,258.0,0,nan,nan,nan
176,264.0,0,nan,nan,nan
176,270.0,0,nan,nan,nan
176,276.0,0,nan,nan,nan
176,282.0,0,nan,nan,nan
176,288.0,0,nan,nan,nan
176,294.0,0,nan,nan,nan
176,300.0,0,nan,nan,nan
176,306.0,0,nan,nan,nan
176,312.0,0,nan,nan,nan
176,318.0,0,nan,nan,nan
176,324.0,0,nan,nan,nan
176,330.0,0,nan,nan,nan
176,336.0,0,nan,nan,nan
176,342.0,0,nan,nan,nan
176,348.0,0,nan,nan,nan
176,354.0,0,nan,nan,nan
208,0.0,10,233.28000000000003,3792.96,0.5793991416309012
208,6.0,10,371.52000000000004,3663.36,0.9207708779443255
208,12.0,13,293.76,4008.96,0.8875502008032129
208,18.0,7,241.92000000000002,4579.200000000001,0.3512544802867384
208,24.0,5,181.44,3792.96,0.22826086956521738
208,30.0,0,nan,nan,nan
208,36.0,1,224.64000000000001,3386.88,0.06220095693779904
208,42.0,2,190.08,4095.36,0.08870967741935483
208,48.0,2,207.36,4086.7200000000003,0.09657947686116701
208,54.0,2,211.68,3663.36,0.1092530657748049
208,60.0,3,276.48,2514.2400000000002,0.29721362229102166
208,66.0,2,164.16000000000003,1684.8000000000002,0.17757009345794392
208,72.0,1,259.20000000000005,1512.0,0.14634146341463417
208,78.0,1,483.84000000000003,967.6800000000001,0.3333333333333333
208,84.0,1,nan,nan,nan
208,90.0,0,nan,nan,nan
208,96.0,0,nan,nan,nan
208,102.0,0,nan,nan,nan
208,108.0,0,nan,nan,nan
208,114.0,0,nan,nan,nan
208,120.0,0,nan,nan,nan
208,126.0,0,nan,nan,nan
208,132.0,0,nan,nan,nan
208,138.0,0,nan,nan,nan
208,144.0,0,nan,nan,nan
208,150.0,0,nan,nan,nan
208,156.0,0,nan,nan,nan
208,162.0,0,nan,nan,nan
208,168.0,0,nan,nan,nan
208,174.0,0,nan,nan,nan
208,180.0,11,371.52000000000004,4259.52,0.8824626865671641
208,186.0,12,207.36,4104.0,0.5771543086172345
208,192.0,9,371.52000000000004,5313.6,0.5881458966565349
208,198.0,7,440.64000000000004,18731.52,0.1608832807570978
208,204.0,10,246.24,14463.36,0.16740088105726872
208,210.0,9,259.20000000000005,10869.12,0.2096273291925466
208,216.0,6,302.40000000000003,7637.76,0.22850924918389554
208,222.0,0,nan,nan,nan
208,228.0,0,nan,nan,nan
208,234.0,0,nan,nan,nan
208,240.0,0,nan,nan,nan
208,246.0,0,nan,nan,nan
208,252.0,0,nan,nan,nan
208,258.0,0,nan,nan,nan
208,264.0,0,nan,nan,nan
208,270.0,0,nan,nan,nan
208,276.0,0,nan,nan,nan
208,282.0,0,nan,nan,nan
208,288.0,0,nan,nan,nan
208,294.0,0,nan,nan,nan
208,300.0,0,nan,nan,nan
208,306.0,0,nan,nan,nan
208,312.0,0,nan,nan,nan
208,318.0,0,nan,nan,nan
208,324.0,0,nan,nan,nan
208,330.0,0,nan,nan,nan
208,336.0,0,nan,nan,nan
208,342.0,0,nan,nan,nan
208,348.0,0,nan,nan,nan
208,354.0,0,nan,nan,nan
240,0.0,3,181.44,682.5600000000001,0.63
240,6.0,13,306.72,27768.960000000003,0.14202184951531005
240,12.0,7,453.6,24140.16,0.12910591955032497
240,18.0,11,276.48,20597.760000000002,0.1456953642384106
240,24.0,8,190.08,17547.84,0.08572820263029714
240,30.0,4,375.84000000000003,7594.56,0.18861788617886177
240,36.0,4,138.24,7318.080000000001,0.07415990730011587
240,42.0,1,505.44000000000005,1010.8800000000001,0.3333333333333333
240,48.0,1,nan,nan,nan
240,54.0,0,nan,nan,nan
240,60.0,0,nan,nan,nan
240,66.0,0,nan,nan,nan
240,72.0,0,nan,nan,nan
240,78.0,0,nan,nan,nan
240,84.0,0,nan,nan,nan
240,90.0,0,nan,nan,nan
240,96.0,0,nan,nan,nan
240,102.0,0,nan,nan,nan
240,108.0,0,nan,nan,nan
240,114.0,0,nan,nan,nan
240,120.0,0,nan,nan,nan
240,126.0,0,nan,nan,nan
240,132.0,0,nan,nan,nan
240,138.0,0,nan,nan,nan
240,144.0,0,nan,nan,nan
240,150.0,0,nan,nan,nan
240,156.0,0,nan,nan,nan
240,162.0,0,nan,nan,nan
240,168.0,0,nan,nan,nan
240,174.0,0,nan,nan,nan
240,180.0,8,371.52000000000004,3888.0000000000005,0.6977687626774848
240,186.0,11,241.92000000000002,4458.240000000001,0.5661764705882354
240,192.0,7,423.36,5028.4800000000005,0.5435816164817749
240,198.0,13,298.08000000000004,7611.84,0.48989623156744944
240,204.0,10,263.52000000000004,7957.4400000000005,0.3205465055176038
240,210.0,5,224.64000000000001,4397.76,0.24299065420560748
240,216.0,4,276.48,3240.0,0.3144963144963145
240,222.0,3,129.60000000000002,3222.7200000000003,0.11597938144329897
240,228.0,4,328.32000000000005,3084.48,0.3848101265822785
240,234.0,5,138.24,3317.76,0.2
240,240.0,6,185.76000000000002,3551.0400000000004,0.29826589595375724
240,246.0,8,224.64000000000001,3430.0800000000004,0.491725768321513
240,252.0,7,216.0,3283.2000000000003,0.4320987654320988
240,258.0,6,216.0,3075.84,0.39370078740157477
240,264.0,2,302.40000000000003,2056.32,0.25641025641025644
240,270.0,1,259.20000000000005,1598.4,0.13953488372093023
240,276.0,1,224.64000000000001,1339.2,0.143646408839779
240,282.0,1,138.24,561.6,0.19753086419753085
240,288.0,0,nan,nan,nan
240,294.0,0,nan,nan,nan
240,300.0,0,nan,nan,nan
240,306.0,0,nan,nan,nan
240,312.0,0,nan,nan,nan
240,318.0,0,nan,nan,nan
240,324.0,0,nan,nan,nan
240,330.0,0,nan,nan,nan
240,336.0,0,nan,nan,nan
240,342.0,0,nan,nan,nan
240,348.0,0,nan,nan,nan
240,354.0,0,nan,nan,nan
240,0.0,2,181.44,682.5600000000001,0.42
240,6.0,13,306.72,27768.960000000003,0.14202184951531005
240,12.0,7,453.6,24140.16,0.12910591955032497
240,18.0,11,276.48,20597.760000000002,0.1456953642384106
240,24.0,8,190.08,17547.84,0.08572820263029714
240,30.0,4,375.84000000000003,7594.56,0.18861788617886177
240,36.0,4,138.24,7318.080000000001,0.07415990730011587
240,42.0,1,505.44000000000005,1010.8800000000001,0.3333333333333333
240,48.0,1,nan,nan,nan
240,54.0,0,nan,nan,nan
240,60.0,0,nan,nan,nan
240,66.0,0,nan,nan,nan
240,72.0,0,nan,nan,nan
240,78.0,0,nan,nan,nan
240,84.0,0,nan,nan,nan
240,90.0,0,nan,nan,nan
240,96.0,0,nan,nan,nan
240,102.0,0,nan,nan,nan
240,108.0,0,nan,nan,nan
240,114.0,0,nan,nan,nan
240,120.0,0,nan,nan,nan
240,126.0,0,nan,nan,nan
240,132.0,0,nan,nan,nan
240,138.0,0,nan,nan,nan
240,144.0,0,nan,nan,nan
240,150.0,0,nan,nan,nan
240,156.0,0,nan,nan,nan
240,162.0,0,nan,nan,nan
240,168.0,0,nan,nan,nan
240,174.0,0,nan,nan,nan
240,180.0,9,371.52000000000004,3888.0000000000005,0.7849898580121704
240,186.0,10,241.92000000000002,4458.240000000001,0.5147058823529412
240,192.0,7,423.36,5028.4800000000005,0.5435816164817749
240,198.0,12,298.08000000000004,7611.84,0.452211906062261
240,204.0,11,263.52000000000004,7957.4400000000005,0.35260115606936415
240,210.0,6,224.64000000000001,4397.76,0.29158878504672897
240,216.0,4,276.48,3240.0,0.3144963144963145
240,222.0,3,129.60000000000002,3222.7200000000003,0.11597938144329897
240,228.0,4,328.32000000000005,3084.48,0.3848101265822785
240,234.0,5,138.24,3317.76,0.2
240,240.0,6,185.76000000000002,3551.0400000000004,0.29826589595375724
240,246.0,8,224.64000000000001,3430.0800000000004,0.491725768321513
240,252.0,7,216.0,3283.2000000000003,0.4320987654320988
240,258.0,6,216.0,3075.84,0.39370078740157477
240,264.0,2,302.40000000000003,2056.32,0.25641025641025644
240,270.0,1,259.20000000000005,1598.4,0.13953488372093023
240,276.0,1,224.64000000000001,1339.2,0.143646408839779
240,282.0,1,138.24,561.6,0.19753086419753085
240,288.0,0,nan,nan,nan
240,294.0,0,nan,nan,nan
240,300.0,0,nan,nan,nan
240,306.0,0,nan,nan,nan
240,312.0,0,nan,nan,nan
240,318.0,0,nan,nan,nan
240,324.0,0,nan,nan,nan
240,330.0,0,nan,nan,nan
240,336.0,0,nan,nan,nan
240,342.0,0,nan,nan,nan
240,348.0,0,nan,nan,nan
240,354.0,0,nan,nan,nan
272,0.0,4,207.36,28771.2,0.028622540250447227
272,6.0,1,259.20000000000005,1805.7600000000002,0.12552301255230125
272,12.0,1,nan,nan,nan
272,18.0,3,362.88,17591.04,0.06063522617901829
272,24.0,0,nan,nan,nan
272,30.0,0,nan,nan,nan
272,36.0,0,nan,nan,nan
272,42.0,0,nan,nan,nan
272,48.0,0,nan,nan,nan
272,54.0,0,nan,nan,nan
272,60.0,0,nan,nan,nan
272,66.0,0,nan,nan,nan
272,72.0,0,nan,nan,nan
272,78.0,0,nan,nan,nan
272,84.0,0,nan,nan,nan
272,90.0,0,nan,nan,nan
272,96.0,0,nan,nan,nan
272,102.0,0,nan,nan,nan
272,108.0,0,nan,nan,nan
272,114.0,0,nan,nan,nan
272,120.0,1,nan,nan,nan
272,126.0,1,nan,nan,nan
272,132.0,1,nan,nan,nan
272,138.0,1,nan,nan,nan
272,144.0,4,276.48,734.4000000000001,1.0940170940170941
272,150.0,3,nan,nan,nan
272,156.0,3,nan,nan,nan
272,162.0,3,5628.96,11257.92,1.0
272,168.0,4,1010.8800000000001,11473.92,0.3238754325259515
272,174.0,2,112.32000000000001,11655.36,0.01908957415565345
272,180.0,2,5417.280000000001,10834.560000000001,0.6666666666666666
272,186.0,2,nan,nan,nan
272,192.0,3,5581.4400000000005,11162.880000000001,1.0
272,198.0,2,nan,nan,nan
272,204.0,1,112.32000000000001,224.64000000000001,0.3333333333333333
272,210.0,1,nan,nan,nan
272,216.0,2,nan,nan,nan
272,222.0,1,nan,nan,nan
272,228.0,1,198.72000000000003,2531.52,0.07278481012658228
272,234.0,2,198.72000000000003,2116.8,0.17164179104477612
272,240.0,5,155.52,2039.0400000000002,0.35433070866141736
272,246.0,2,nan,nan,nan
272,252.0,0,nan,nan,nan
272,258.0,0,nan,nan,nan
272,264.0,0,nan,nan,nan
272,270.0,0,nan,nan,nan
272,276.0,0,nan,nan,nan
272,282.0,0,nan,nan,nan
